text,range_id,score,topic_id,label
ada dana tersisa dipakai bid uang tersisa rb filter auto purchase sudah habis,1465,0.3923627590521984,29,2
return nar nyaman sih makenya so far milih investnya aman profil risk a b ada c invest kecil2 dont put your eggs in basket,1573,0.3911977882935196,29,2
bang gmna dg sy lgi nyoba knp bisa nyimpulin platform unggul thankyouu,1707,0.3904936650491561,29,2
platform investasi diterima bibit tanam duit akseleran investree bca atmnya jarang dipelosok kalo ambil duit ada biaya administrasinya bank,302,0.39022892555470345,29,2
ada pengalaman pendana investree gak honest review is appreciated,1268,0.3876653780238045,29,2
keuntungan koin takut kehilangan dana tips ada sumber dana cash koin koin grade c return tertinggi marketplace ada grade d e jarang ada check out,227,0.3826867673840024,29,2
ada invest sampe uangku gak ga tp aware bgt invest mi lisensi bisa bermasalah agi ya kayak jouska,89,0.3810942064166797,29,2
super penggunaanya membingungkan fitur laporan tahunan hilang kemana ribet simple super,1370,0.377302896697198,29,2
min webnya n appsnya ga bisa dibuka punyaku nih,848,0.37700494250200905,29,1
halo tolong bantuannya login udah request otp ga diterima coba resend tetep ga diterima kali dibilang you entered the wrong for times dpt otp nya engga gp7hec6gxj,864,0.3769703427823981,29,1
duit gw hilang investasi koinrobo dah cair tp pengembalian dana ga ada dashboard ojkindonesia evaluasi ijin fintech,1247,0.37569003836164544,29,1
aplikasi dibuka gak bisa disuruh relogin semoga dana nasabah gak ilang,1526,0.3753693107513418,29,1
ada dm gitu ya udah udah tanem investasi ga secepatnya giving them benefit of doubt,8,0.37335750018395,29,2
hallo admin aplikasi tdk bs diakses selesai maintenance,1513,0.3703457357602841,29,1
update terbaru bisa login aplikasi kendalanya ya force close,1468,0.365004543374004,29,1
min coba withdraw bank pake apps terbaru koq gak bisa mohon bantuannya,1463,0.3634746709906748,29,1
befanya dr arah pendanaan bidang bisnis edukasi perusahaan a butuh dana 1m mendanai dr 100rb sampe 1m terkumpul jd bisa danai dianggap,170,0.3621284271873432,29,2
urusan bisnis ada namanya koinbisnis pendidikan tersedia namanya koinpintar inovasi pastinya dirasakan manfaatnya orang,1036,0.35320115087370063,29,2
gan donasi indonesiapastibisa ada aplikasi re senen open donasi tes kit,608,0.3498604315558702,29,2
beli emas gue sih prefer ya kalo investasi ga kebanyakan fitur smooth teknogav status,6,0.3494565813861934,29,2
ga salah salah kalo menilai non performing loan koma sekian persen,1265,0.348951408734244,29,2
goddamnit aplikasimu bentar2 diupdate bikin repot tau nggak user ga menghadapi kerepotan update apps platformmu bisa diakses mobile web seneng kyknya lu bikin user repot,1221,0.3445734818846025,29,1
halo masuk stlah aplikasi ga bisa mentok otp ga masuk2 smsnya,1503,0.3435765160455189,29,1
haloo blm bisa login ya udah update coba fast respons,1494,0.3416836002839496,29,1
bingung bisa ada iklan diselingan iklan pusat sejarah markas tni coba cek dibalik,987,0.341029091784378,29,2
kuliah ga online bisa liat2 cowok2 ganteng live mata ya wkwk,643,0.3403612131145286,29,2
investasi mending asetku deh return nya menggiurkan tp ada gagal bayar wasalam sih,40,0.3401219402975885,29,2
buka buka portofolio ada nyangkut belom bayar tulisan pembayaran dah telat moga deh ga gagal bayar mayan jajan ketemu si mbak,1250,0.3386187293074479,29,1
kalo sistem p2p lending percaya sih lumaian coba2 haha ga berani nyimpen gede takut tetep seneng deposito bank bunga nya aman handokotjung status,835,0.3346713325953912,29,2
transaksi gak bisa udah masuk cart trs check out menu cash gak berkurang udah ah cape aplikasi sempurna rilis,1327,0.3307371138134907,29,1
udah dm ya tolong proses withdrawal dilama lamain butuh kalo ga butuh ga withdraw kali withdraw udah sukses reject alasan data nggak udah upload ktp thx,1293,0.32621456672747995,29,1
review investasi aplikasi strategi auto cuan giveaway be p7ukhzuy7xs,1301,0.3238525915473465,29,2
yoi ada p2p lending ex modalku investree property crowdfunding ex provesty retail business crowdfunding ex bizshare santara liku id high risk high return,101,0.3234926863851436,29,2
tolong dikasih tau manajemennya rilis sistem bikin versi beta dlu make sure bug free you guys hired incompetent management i will move my money elsewhere ojkindonesia,1476,0.3218649063709548,29,1
pinjam dana atm nmr atm berlaku atm saldo ada brp kalo dr 700rb disuruh isi harusbada saldo,576,0.3218439326460481,29,2
gimana gaes npl refinancing nih pinjeman hendri khaetami si orang bogor dibayar doang kabur gue udh pasrah nunggu duitnya lumayan bisa gue puterin hiks d3qoayzee7,213,0.31882917110107545,29,2
min aplikasi nya semenjak update error ya ga bisa buka hp coba buka via web gagal ganti password mohon bantuannya,1421,0.31669913390295545,29,1
min layout pc sy maintenance krn via hp jg ga bs dibuka blank need ur info thanks fnou2lb2py,1483,0.3162280415731113,29,1
bikin gue tertarik sih pendanaan ukm gitu sih modal usaha gue ngerambah online shop kecil2an doain bisa gede yak ada aamin gaji gue ga ada tabungan invest,1038,0.3157039470660217,29,2
keren jg idenya bikin tulisan web naikin engagment ujung2nya arah nya kejualan menarikk,208,0.3151328073596626,29,2
salah satunya join bingung tabungan diapain kann yaaah,1128,0.3150801263147096,29,2
nih urusan kenaikan uang belanja bu ibuk perencanaan pasangan pastinya ya bisa depannya tercipta salah satunya finansial,1031,0.3140976174051708,29,2
aplikasinya ga ada min ku masalahin,1666,0.3139029653525661,29,2
iya ditelpon butuh beroperasi sedia sayangnya ga bisa janjikan beroperasi normal,1481,0.3121928916779011,29,2
pagi sy lender bingung mail sy g d uda d update d mobile phone hp sy support finger print gmana,1544,0.3119508748851408,29,1
knp aplikasi ku ngga bisa masuk y,960,0.3119392826692385,29,1
salah solusi ganteng bisa bantu bantu nyenengin bini ga bini sih pastinya,1159,0.3109124274599853,29,2
halo kak coba buka web ngga kebuka ada trouble,1691,0.3096620782142238,29,1
ga ada pemberitahuan,1686,0.30727816086728504,29,2
ga main,1289,0.3072710590690325,29,2
tp bug lz6zbxci7z,1362,0.3072419319024943,29,2
wkwkwwk iyaaa main nya kecil2,1457,0.3072400228203592,29,2
udah mba,1047,0.3069995250171646,29,2
izzah kuliah d mna ya,642,0.3055866560605627,29,2
narik duit gini udh update aplikasi terrrrbaru yi2xddqgyp,1460,0.30349935930016064,29,1
case thn min sblm pandemi mendanai krn tenor hny bln proses peminjaman dah jalan cek portfolio kaget tenor dah berubah jd bln ada info opsi pembatalan resiko sepenuhnya ada pendana,4,0.2999573066471383,29,1
benar2 bisa dipakai upgrade besaran kemarin user pendana komplain sudah pikirkan utk pindahkan investasi channel benar2 beres,1475,0.2978270596265745,29,2
min web nya down nya bgt nasib uang lender gmn neh ojkindonesia,1553,0.2968898393320694,29,1
proses pencarian dana membutuhkan tarik dana dr tgl nov sampe blm ada perkembangan,1658,0.2963471947259396,29,1
ada perbedaan dana web skrg lihat total nilai akun bisa gagal memuat data,1484,0.29404139594055123,29,1
ada perbedaan nilai penerimaan bunga web,1375,0.28870557887838283,29,1
emas bagus pegadaian skrg byk ky gt beli emas digital ada toped ato pegadaian lgsg dana kalo udah nyampe brp gram bisa dicetak,30,0.2885595133905721,29,2
heleh loan kw bnyk ga perform ajaib bgt ada gitu ksp bogor bisa dapet pinjeman kw bayar cicilan ngilang ga filter dlu peminjamnya pdhal nama ksp namanya negatif berita lokal ama nasional,410,0.2873964726943353,29,1
akseleran telat kalo uangme cashwagon asetku ngga kalo ada gagal bayar dana dijamin aman diasuransiin,738,0.2865740018893931,29,2
mendanai marketplace peer to peer robolending blog mendanai via,941,0.2865012943693913,29,2
ga bisa penarikan yah haldwwctpw,1529,0.2851295479435321,29,1
program2 fintek sdh diawasi ojk sdh ada spt lps nya tau namanya investasi ada resikonya uang hilang ya gimana ya,967,0.28488928093801874,29,2
return oke sesuai standard mostly sesuai portofolio resiko grade a b bisa bayar,1266,0.28175041689765723,29,2
senasib bro ga transparan qzrmtomeaf,211,0.2761012856423376,29,1
dianya gak balas bang,1202,0.2732565640980951,29,1
bisa ya aplikasi website,1312,0.2710708075872312,29,2
fitur auto purchase sdh normal lg,1369,0.27088511946643434,29,2
kebanyakan orang jawa sumatera tercatat pengguna nya ada produk koinpintar penyaluran dana pendidikan mantul udah kenal,1126,0.27029155264953064,29,2
paman pake ga need reviewnya kamsia,741,0.2700900494998432,29,2
main reksadana ga dil,416,0.2690012452766343,29,2
tarik disuruh tunggu penagihan kunjung tertagih,1232,0.26893931770414603,29,2
bilang mba tegur lapor rt,628,0.2689384836616215,29,2
sudah lapor cs pengerjaan,1246,0.2687809023413121,29,2
situs lu mati kalo weekend,1604,0.2684765166836715,29,1
usul saring filter pinjaman sudah dipinjami double mendanai pinjaman aplikasi,1488,0.26630102251816395,29,2
mandirifiesta min udah november voucher dijanjikan ada oktober desember website bankmandiri tetep ga ada maksudnya sih min rycaicgkc6,1669,0.2634935752266728,29,2
website ga bisa lihat info detail peminjam,1464,0.26347560958587124,29,1
bang nemu twit pas search dah stop prospek kedepan kira2 gmna bang makasi sy juli,1225,0.26257481390165865,29,2
well gue nyoba redeem koin shopee gue dapet voucher partner ya rezeki kali gitu better gue save ps gue ambi ngumpulin koin shopee rp fokus deh lol,1634,0.2625506067566768,29,2
hei sodariku caca sebangsa tanah sebangsa air kuliah rajin ya jngn malas2san bisa jd lulusan terbaik,645,0.26201573598653,29,2
saldo referall gw dpt ko hilang bener ga aaplikasi sy udh email jg ga dijwb parah lo,1479,0.2612838990337191,29,1
holla dilovers bilang mendanai didanai super financial apps sulit program get to know panduan memudahkan pendana p b teygcaa igshid 1qj2bfpufwjv1,553,0.2565141741409027,29,2
gak bisa dibuka ya,1550,0.254386531514433,29,2
iyaa emang ga kemana teh,681,0.2525908788950598,29,2
meningkatkan udah bagus bagus menurun dibanding aplikasi rating playstore ga nyadar sih fix cari template gini mulu jawabannya,1386,0.25234416497534434,29,2
jg gak masuk2 infonya jg trus website ad pendanaan aktif total invest jd bingung,1497,0.2514654538376706,29,1
web nya error zfthhy8goi,90,0.2512295793041845,29,1
halo min nanya koin p2p cair td pagi masuk available cash profitnya ya dana gak masuk,256,0.6272165819416172,7,1
tolong cek dm ya min thanks,118,0.5592075376922615,7,2
min tolong cek dm ya accpunt value berkurang,954,0.5591745669253655,7,2
halo min bantu cek dm ya thankyou,1592,0.5590428940052281,7,2
min dana jatem april koq masuk oasang status dm ga baca,324,0.5518180037452104,7,1
tolong cek dm akun makasih,767,0.5151222025159353,7,2
halo min cek dm ya,1381,0.5150748222547226,7,2
cek tabungan cek brankas cek sertifikat cek reksa cek ovo cek go pay cek hitung ora cukuuuuup geringgingen moco twit iki wedaaaaas,1328,0.5109951282049022,7,2
halo min nanya login susah ya otp masuk sms registrasi upload ktp gagal berulang kali coba,659,0.5026493372348894,7,1
knp feb gak cair gmn sih ampe masuk maret ats5mizp9i,819,0.4860181072815498,7,1
Mei Tai Qian Shu Wei Sheng He Zuo Bei Wang Lu Mei Wei Sheng Bu Chang Zhi Chi Tai Wan De Min Zhu Kai Fang Tou Ming dlvr it rdmpmx,70,0.4684786693869297,7,2
hmm mending balas dm kemarin min terkait pendanaan,949,0.4680248700331866,7,1
tolong cek dm trims,830,0.4612656741515328,7,2
tolong cek dm min,1311,0.4612656551437782,7,2
cek dm ya min,37,0.4612483765540463,7,2
tolong cek dm ya,624,0.4612438442723302,7,2
halo kaa harap cek dm ya thankss,927,0.461186068495949,7,2
halo min dm dibalas,1401,0.4611406248468658,7,2
min semoga rizqi ku lancar aamiin,795,0.4611318355015476,7,2
min dm lwt trs ada tlp kode ygbdikirim ib bri sebutin ga saldo berkurang koq bisa ya dm akun terverifiksai balasnya penipu tau isi dm,573,0.4587589384361577,7,1
min dm tolong baca ya,326,0.4457923664658779,7,2
halo min tny koin penfaftar br kosong ya mohon cek dm ya,1586,0.4271316981016511,7,1
pagi min tanya knp gak bisa top up saldo bca virtual account ya situ tertulis ada tagihan trims ganti password koinworksnya trims,1697,0.4241716417245266,7,2
okay thanks min grace periodnya ya dinyatakan pinjaman defaulted,1591,0.4151206781323926,7,2
to tolong dm masak an gak direspon skali ylki id ojkindonesia,966,0.4150540185348117,7,1
min jadwal money talks jakarta thanks,1610,0.4149950434791992,7,2
min cek dm bantu ya terima kasih,317,0.4149187757746669,7,2
withdrawal rek bank proses nya brp ya min kemarin ad withdrawal sampe masuk masuk,818,0.412353700053858,7,1
sudah dm min cek ya,290,0.4051836770686631,7,2
sudah dm ya min thanks,254,0.4014162223830325,7,2
sudah update apl gak bisa login otp gak terkirim,1536,0.4003115715590976,7,2
gabisa login ya min login gagal mihon coba gitu,1689,0.3941595104632231,7,2
dm dm dm,803,0.3939380738219179,7,2
cek dm min,828,0.3939245500659796,7,2
min cek dm,1647,0.3939245500659796,7,2
tolong cek dm,771,0.3939175927596705,7,2
cek dm ya,1326,0.3938911759265434,7,2
halo min dibalas,1394,0.3937373893530189,7,2
gaji cair min,832,0.3937021237180611,7,2
kode otp masuk masuk sms nya,456,0.3935651750334626,7,2
kakakk bisa masuk akun ni maintenance tolong akuu,1458,0.3773706653541236,7,2
min gak bisa set up bank account gak bisa withdrawal ada solusi,1330,0.3729891370910929,7,1
sudah dm min tolong dicek trims,287,0.37115010354268585,7,2
menerima sms konfirmasi akun tolong info sms snc9upwtdg,1713,0.3674015611836679,7,2
udah dm ya min,1404,0.3672863521844517,7,2
halobca pagi tanya top up saldo bca virtual account memasukan no virtual account disitu tertulis tagihan tersedia ya trims,1696,0.3647970897673658,7,2
tried to login to my account but stuck in the otp i received no sms my number displayed are correct pls help,1531,0.3644206874442184,7,1
selamat siang admin tolong cek dm ya,266,0.36391112312388496,7,2
identifikasi dana tunggal akun terisi ya akun kelengkapan profilnya sisa dokumen terverifikasi alasan trims,75,0.3614641490814075,7,2
sudah bls dm nya semoga cepat tanggapi thanks,1478,0.3597409657250312,7,2
min cek dm ya terima kasih,1405,0.3580843395106061,7,2
tolong cek dm ya terima kasih,1294,0.3499643656960194,7,2
update profil kol gak bisa ya,1508,0.3496505925511822,7,1
withdrawal mei failed udah coba website tolong cepat perbaiki,313,0.34875832264171397,7,1
okay kirim dm ya,1242,0.34874282504169624,7,2
ada rumusnya min itunganya gmn ya liat tgl jatoh tempo gmn ya makasi d25rwacukn,929,0.3486352010615732,7,1
halo min nanya gunain koin gmna ya koin gak bisa beli koinrobo,859,0.3469964569706278,7,2
piye min deployment kerja wkwkwk semoga cepet pulih ya,1685,0.3425670045372451,7,2
halo min mohon cek dm ya ada kendala ttg withdrawal penulisan nomor rekening via email slow respon makasih,1469,0.3293868404726117,7,2
sudah dm ya tolong direply,1480,0.3277488632108021,7,2
min akun ada pembayaran maret cair ya,579,0.3217923346585739,7,2
bisa login errornya email temukan tolong bantu dkykmozd76,1549,0.3147052246364211,7,1
oke ntr mlm klw gak lupa,693,0.3138273348419036,7,2
min gak dijawab2 dm miminnya kena dampak wfh gak ada kuota internet ya,614,0.31319360996646545,7,1
rekomendasi om lupa hehe,312,0.3073591572896591,7,2
dm min,816,0.3073580464214545,7,2
min nanya,1520,0.30734044043796765,7,2
cek dm,836,0.3073310238885976,7,2
miin cek dm,934,0.3073310238885976,7,2
dm cek,1290,0.3073310238885976,7,2
okay thanks penjelasannya,1587,0.3073260157572369,7,2
aamiin ya allah,676,0.3072958272608325,7,2
dm sent ya,1385,0.30729476770573816,7,2
dm ya,1678,0.30729476770573816,7,2
server maintenance ya,1555,0.3072765843730045,7,2
reply dm,800,0.30717462197725465,7,2
dibalas yak min,295,0.307150426916917,7,2
mbak semoga terjaga wabah ya aamiin,655,0.301854020207547,7,2
pd summary akun cash ribu total principal juta account value juta withdrawal cash kemana total principal pinjol pinjamanonline,1579,0.2991947994925529,7,2
min bisa penarikan ya keterangannya server busy,1527,0.2972811470208607,7,1
bro knp yah akun kaga jd krn thanks,1318,0.29363752430059714,7,2
halo gak direspon skali dm gimana nih ojkindonesia ylki id,1197,0.2911361378982874,7,1
Kua Jing Dian Shang Wai Mao Ya Ma Xun koinworksJie Shao koinworksPing Tai Li Yong Zi Shen Yan Fa De Ji Qi Xue Xi Ji Zhu Jiang Jie Kuan Ren Yu Qian Zai Dai Kuan Ren Jin Xing Pi Pei Zhong Dian Jie Jue Zhong Di Shou Ru Ge Ren Ji Xiao Wei Qi Ye De Rong Zi Xu Qiu Ping Tai Yun Xu Jie Kuan Ren Zai Wang Shang Shen Qing Mei Yue Di Li Lu De Dai Kuan Fan Wei Nang Yuan Wen Lian Jie ikjzd w 7p3blztkvb,69,0.28833122656426696,7,2
min bisa utk update profile yah,1499,0.286141543818373,7,2
min pgn tau prrformance brp invest brp imbal hasilnya gmn ya thanks,1376,0.2860299460612744,7,2
baca dm min,572,0.2853296244174041,7,2
tolong keluhan dm dibaca ditanggapi udah berjamur dianggurin 10hari,581,0.28075061393220296,7,1
udah direply ya min,1432,0.28050520109032,7,2
sudah update aplikasi pas masukkan kode otp nggak ada sms masuk czjoq0sbdc,1535,0.2774639532375873,7,12
tolong cek min perjanjian oktober tp sampe ga uangnya mstsbjvvsn,1243,0.2766083004614077,7,1
ya ampun min update terbaru kemundurannya tolong developer membaca feedback google play serius ya ratingnya rendah tuh update terbaru,1331,0.27621574128730064,7,1
tiktokHe Wei Xin Zhun Bei Qi Su Mei Guo Feng Sha Ling Hua Wei Bai Su Bu Li Qi Sheng Su Qian Jing dlvr it rdn1by,1061,0.2689828334319105,7,2
okeesip makasih infonya min,1674,0.2689393461994369,7,2
min check your dm,745,0.2689386481486836,7,2
please check dm response thanks,3,0.2689271697187957,7,2
cek dm nya,810,0.2689177170008665,7,2
sip thx jawabannya dm,964,0.26888562948534583,7,2
works thanks ya,1447,0.2688599179676786,7,2
down ya bisa login 9yc0fn1suv,846,0.2688429709771899,7,2
min suka crash ya,1489,0.26873336457874497,7,2
gak bisa ditelpon ya skarang ktxh8zhrli,1345,0.2686660564280973,7,1
singkatnya dicover modalnya ya bunga didapatkan diganti ya,1597,0.2685090623942141,7,2
sudah dm min,307,0.26843503345738323,7,2
noted min sudah dm,1222,0.26843503345738323,7,2
sudah cek dm,1297,0.2683759416892725,7,2
podo zah rak kuat nek kon ndekem neng omah ya allah cepat jalan,646,0.2683620105191745,7,2
apps nya ya kemarin maintenance nxyrznwow9,1554,0.2670009843830202,7,1
min tanya cek profile peminjam skrng gimana thank you,1439,0.2625385248575245,7,2
maintenance ya bayar ga bisa ya,1556,0.2614452469538921,7,1
realita berinvestasi p2p lending pahit sbg lender easy way to make money ya duit lender nyangkut ga tagih nggak non performing borrower laywookcom status,15,0.25502551027381376,7,1
pagi min cek portfolio aplikasi gagal memuat ya browsing buka web ada gangguan s1hxf8gmps,1317,0.2513596054110755,7,1
