text,id,score,topic_id
mandirifiesta selamat sore utk redeem kode utk dimasukkan website ya coba masukkan angka e voucher bisa tks vlni2jhe2t,1924,0.35717298516267526,11
nya error muncul something went wrong ga ada data muncul udah versi terbaru,999,0.35589959807881555,11
gabung kawan tingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya a93068 langsung dapatkan tambahan 350rb saldo koin mu pendaftaran kalinya,1680,0.3555672445411708,11
id produk pinjaman 212019f1c2 sudah dicairkan jatuh tempo oktober,1696,0.35551032893435464,11
hallo admin akses aplikasi terbaru bisa buka browser arahin aplikasi selesai terima kasih,1770,0.35451653181613657,11
dear tim laporan produk 2120193b7a status menunggu pencairan pinjaman sudah proses merugikan pendana total sudah terproses pinjamannya,1970,0.3542125070659151,11
web nya ga bisa kebuka,1982,0.3529920852427206,11
keponya orang2 sampe linkedin diteropong kerja dlm me manage penagihan peminjam orang2 pintar kecuali niat jd penjahat ya you re messing with me status ... vf8y0igl7x,66,0.3529156331794004,11
aaaa top up saldo tp blm bisa semoga bsk udh normal,1996,0.3526957715145284,11
min bisa mengambil pinjaman ada penghasilan,485,0.35161881368885256,11
pengajuan pinjaman sudah minggu antrian,942,0.35161228625629104,11
min situs aplikasi tdk bisa diakses,1874,0.35160986655824095,11
ya pinjaman jatem april sampe bayarkan,353,0.35160475789690965,11
mandiricare mohon bantuanya penukaran fiesta point koin investasi sesuai petunjuk website mandiri bankmandiri co id mandiri ... ada menu kategori produk others bisa penukaran fiesta point,1835,0.35043400252699947,11
sudah update aplikasi pas masukkan kode otp nggak ada sms masuk czjoq0sbdc,1800,0.3503306122328023,11
sy gak bisa masuk k otp koin work nmr hp sy hangus gmn update data,1798,0.3500864312175275,11
to bisa penarikan no virtual cimb nama rekening ada nama sy cuman ada ketambahan nama instansi gt bebas bea admin sama2 cimb nya,540,0.34959674864789375,11
review sudah memasuki pendanaan ragu real bussiness kaleng kaleng mudah ya pendanaan dummy koin februari kemarin mendanai murni koin referal,246,0.3495334277572198,11
upgrade dijanjiin kelar jam kelar gimana gitu,1818,0.3491934707198932,11
klik portfolio force close ya,1454,0.3491850883879914,11
sudah diceknya saldo utuh berkurang fintech gini2,1123,0.3491343534297696,11
ga bisa penarikan yah haldwwctpw,1793,0.3491140556058905,11
sarjana hukum teh lulusnya bisa kerja kemenag jd hakim advokat,739,0.34911239308125597,11
gan donasi indonesiapastibisa ada aplikasi re senen open donasi tes kit,705,0.34907733826747805,11
gak pembawa virus ya suspect ada bergejala,759,0.3490667454636096,11
dear sudah ada perkembangan,1908,0.3490630461420164,11
min bisa penarikan ya keterangannya server busy,1791,0.34900362874177987,11
akseleran kl aq mah biar nambah trz kl males buka jenius tabung maxi savenya,38,0.34897162942328813,11
dirumahaja nggak bisa berkarya ya,764,0.3489006384306582,11
langsung mas install aplikasinya,1326,0.34886692389292623,11
ga bosen rumah besok udah bosen rencananya bergaya ootd poto poto,780,0.3488483997279559,11
coba kasi pendapat bisa sampe ribu,855,0.3481646378542152,11
aneh ya buka browser web upload ktp nyoba freeze camera featurenya hadeh mager uang gue balikin rdn for a tech company the ux for signing is quite bad,1921,0.34814299722751996,11
aplikasi error data pendanaan ga,994,0.34700260842690756,11
dm sent tolong dibantu yah,1852,0.3463193734702541,11
platform investasi diterima bibit tanam duit akseleran investree bca atmnya jarang dipelosok hahaha kalo ambil duit ada biaya administrasinya bank,331,0.3456543233616313,11
buset udah email kali nemu gak bisa ganti nomor bisa what,839,0.34488905570386763,11
iya teh dirumah udah minggu nyetock belanjaan,727,0.34425278046644886,11
kuliah ga online bisa liat2 cowok2 ganteng live mata ya wkwk,747,0.3441441404757372,11
min tanya sy lakukan penarikan dana tgl okt okt masuk rek sy mhn penjelasan,1994,0.34351423804416886,11
udah ngga pake modelnya crowdfunding pake nunggu mayan pas naro duit dana ngga dijamin returnnya ngga mending uangme cashwagon asetku naro duit langsung menghasilkan dananya dijamin aman cuannya mayan,854,0.3423148066980594,11
buka buka portofolio ada nyangkut belom bayar tulisan pembayaran dah telat moga deh ga gagal bayar mayan jajan ketemu si mbak,1467,0.34228779517809904,11
sudah clear cache menguninstall nya menginstall diklik kolom nominal penarikan langsung force close aplikasi,1675,0.34119051368963366,11
msh bisa moneydiary talk g ya kategori tiket ada info brakhir tgl okt pk m7uaicavgy,1971,0.34116037167644325,11
min blom ada voucher kali update nya rmzp4ohyvb,2020,0.34107348692789846,11
gabung kawan tingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya pendaftaran a93068 langsung dapatkan tambahan 350rb saldo koin mu pendaftaran kalinya,1654,0.3407540076155491,11
gabung kawan tingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya pendaftaran a93068 langsung dapatkan tambahan 350rb saldo koin mu pendaftaran kalinya,1657,0.3407540076155491,11
gue jd lender p2p th udah p2p gue coba gue coba jd lender kredit umkm via amartha investree akseleran ada plus minusnya masing2 amartha konservatif pendanaanya cepet bgt terpenuhi tenor bgt bln,1175,0.33949584013995165,11
kredit ratingnya aneh fitur aplikasi nya ga lengkap you are unnotified if a lending has been late in payment tarik dana bisa makan kaya ga ada gunanya bayar potongan pinjaman from a churned customer,1905,0.3376363345357595,11
tau koin masuk pinjaman ditarik nih xrfukr4szu,1825,0.337577600853693,11
terima kasih sudah install versi order history kosong schedule repayment,1714,0.33735424475406733,11
dana sya belom bayar statusnya ada kemana,1787,0.3363879029085809,11
keterlambatan bayar peminjam infonya dimana ya akun info terbayar saldo ceknya,622,0.3363145591394089,11
gabisa login ya min login gagal mihon coba gitu,1986,0.33566246241518605,11
okay kirim dm ya,1457,0.33523269868990185,11
sdh dm legend dl mohon ya,1395,0.33516156753940496,11
gak bener nih ilang nih portfolio nya,1780,0.3341853910552606,11
min website apps down ko bisa diakses dxxqezj7f6,1983,0.3338008200088623,11
terima kasih sudah terselesaikan malui email support,1141,0.33198488106543983,11
gini kalo ngeliat persentase gede langsung deh kebayang untung berlipat ada udah tyfkdnfyew,1393,0.33171269562916383,11
lg ada update mba nya,1832,0.33167304637421297,11
tolong dikasih tau manajemennya rilis sistem bikin versi beta dlu make sure bug free you guys hired incompetent management i will move my money elsewhere ojkindonesia,1738,0.32903185530342566,11
kecewa nih koin work invest koin p2p tgl apr berhasil info tgl mei cancel dana ngendap sia2 apr mei mending pindah investree,373,0.3281382706982627,11
min mandirifiesta hoax gimana banget masuk aplikasi linknya bankmandiri co id mandiri ... jbcps1kdfn,1956,0.32708818943380835,11
bahagianya tuh sudah tau kebutuhan harapan insan ada bingung mencari kebahagiaan sejati coba kenali cari tau rnrvsrykvt,1196,0.3269428684989412,11
iya teh keluarga dirumah gak kemana nih mo bobok cantik,756,0.32691656645971107,11
modelnya awaaaal banget udah gede rollersk8erboi status ... gh2eif0dct,179,0.32558172066214586,11
ada perubahan signifikan portfolio ngawur history penarikan penambahan dana sudah muncul seminggu nih dapet suntikan vc kaori saison,1749,0.3230704430798402,11
resikonya apasih kak msh paham bgt kalo ttg invest duit platform p2p tuh macem,168,0.32258407444099074,11
ayo ikutan aplikasi masukan kode referal rs02441 spy langsung dpt koin ga lsg kasih pinjaman koin dpt kmd pelajari sdh... instagram p b7psukmhqrsd2lyzfuhoqoh6uealzgnknsq2uw0 igshid 172alaww0kcwa ...,1575,0.32240215074901907,11
mikir sih emang bisa ya aaku tabungan bisa lho bunga ajib,1327,0.3219054627494452,11
basisan panggil lu ambil jurusan ga d iii wiih lumayan ngambil pinjeman kayanya gampang wkwkwk murabbi emang udah paham belajar,690,0.3210047651652958,11
nanya februari ada terima rupiah gm7acn17zc,862,0.3201990113439543,11
aplikasi super financial membedakan si pendana si peminjam orang bisa mengakses layanan keuangan tersedia aplikasi mengatur aset pengajuan pinjaman,1292,0.3190315469247881,11
klo so far gw liat bgt list investasinya plus variasi nya lebar dr tenor dr return lngkap dg grade resikonya additional nya y fitur auto invest nya auto purchase bs bntu lo lo kn sibuk nih tgl set kriteria dsitu,1822,0.31896294369822076,11
ada dana tersisa dipakai bid uang tersisa rb filter auto purchase sudah habis,1726,0.31893346717555154,11
otpnya masuk2 bener lemot appnya iini loging pc ga masuk2 otpnya gimana sih error2 mulu,1649,0.3181046979015893,11
otp gak terkirim nih gak bisa login pindahin p2p reliabel terima kasih mrspbc90hm,1782,0.3178730953514821,11
iyaa coba pelajari eh safe area sebar nih kemarin rumah hani,1223,0.31742542188944706,11
bilang mba tegur lapor rt,732,0.31725129167060834,11
ive received an email regarding an otp via email but ive never registered w ur website or before would appreciate it if you could remove me from the mailing list,361,0.3167356565890513,11
top up pinjaman blm ada balasan email,1756,0.31656410978552224,11
link report aplikasi kekirimnya suppport jd delivery failed triple p lho jd aneh skrg plz fix it,1483,0.31611896211729246,11
barusan baca tweet kak andihiyat pertahun dimana deposito bank tertarik awp7nari2a,1275,0.31585139866075607,11
tolong iki gmn peminjam bnyk macet,1913,0.3158511928969234,11
kompensansi keterlambatan diterima pendana cari web faq ada,1122,0.3152741713826412,11
salah solusi ganteng banget bisa bantu bantu nyenengin bini ga bini sih pastinya,1357,0.3152217416719834,11
halo bpk soni mohon pastikan utk kode voucher dimasukan ya utk kode voucher tsb digit angka ya tks yuma,1916,0.3144949409473884,11
i m also got this error the first error when you want to load your portfolio after that it always stuck on splash screen please fix,1764,0.3143331632865164,11
aplikasinya berat susah diakses ya portfolio nilainya,1781,0.3142130809994646,11
untung krn bnyk macet kredit,1750,0.3141485977609452,11
woi gimana udah dapet return disalurkan dibalikin kagak qz7dejq6ez,600,0.3140589862175228,11
sudah terdaftar ojk nih nggak diragukan legalitasnya,1346,0.31390957817327547,11
sudah balas online jam ya,655,0.31385820303698264,11
permisi kn lgi butuh uang juta kah bisa meminjamkan,921,0.31320786282694557,11
to cek dm nya intinya mohon dipercepatlah proses penarikan masak dah kena admin 5rb 5hari cashwagon penarikannya bebas admin realtime ojkindonesia,966,0.31079798944697373,11
udah tolong dibantu secepatnya yaaa,1522,0.3099488869397901,11
beli emas gue sih prefer ya kalo investasi ga kebanyakan fitur smooth teknogav status ...,6,0.308021241969304,11
laporan tahunan menunya dimana,1601,0.3061224489795027,11
udh tangkep tuh zbfjmj3asp,565,0.30612244794141036,11
gak malaikat teh,743,0.3061214940498664,11
gak gak berani,537,0.3061212908852807,11
ga gitu praktek makulnya,745,0.3061005930014032,11
dihardik dicecar respon buruk ya buruk,1471,0.30607056847066105,11
keluyuran ya teh,749,0.3060705684702265,11
email ya detailnya,56,0.3060309957700981,11
ga ada pemberitahuan,1981,0.30602917643490674,11
udah mba,1241,0.30597602307640775,11
bisa dibalas ounya permasalahan,1629,0.30595991259646027,11
tanggal brapa mba d9ccpimbut,1586,0.3059499874691442,11
bisa gitu,1528,0.30594663083691387,11
dibalas yak min,321,0.3059127314666683,11
min nanya,1783,0.3059126969385761,11
universitas semarang teh loh undip,740,0.3058840861304728,11
thanks udah ajakin jalan2 t3ivtztuqw,2001,0.305825788491771,11
okay thanks penjelasannya,1856,0.305792952331605,11
sudah bisa,1974,0.30575208024749034,11
tp bug lz6zbxci7z,1616,0.30573817769605316,11
website diblokir kominfo ya,1719,0.30568575732421494,11
website maintenis ya,1819,0.30568575732421494,11
email tweet dibales nih,784,0.3056628463573572,11
gua sukaa nih ngambil poto salamin ya ayy,820,0.30565612437822415,11
realita berinvestasi p2p lending pahit sbg lender easy way to make money ya duit lender nyangkut ga tagih nggak non performing borrower laywookcom status ...,16,0.3045724883137507,11
sbg investor bisa laporan laba rugi disediakan share getcloudapp geu24wl7 kebutuhan pelaporan spt thanks,930,0.30409670439988573,11
iya teh jurusaku masuknya fakultas hukum jd lulus gelarnya sh,736,0.3037100185310458,11
refund langsung terefleksi saldo kas menunggu selang informasi ada refund saldo kas terupdate,1554,0.3036628882852474,11
nanya kl permohonan pinjaman sudah dlm antrian brp lg k proses tawaran kontrak proses pendanaan pencairan,533,0.30306420890742686,11
wow beneran bener banget nih peluang terbaik investasi wajib kudu coba dah gak peluang ngedapetin perasaan hangus bisa dapetin peluang sampe lepasss,1197,0.30306354368784266,11
ayo dapatin koin 350rb dgn input kode referal rs02441 trus pakai koin tsb 350rb utk pinjaman 500rb jd deposit 150rb pilih tenor spy cepet cair newbie bisnis sukses resiko onc8bgesso,1566,0.302220025500245,11
halo min dibalas,1650,0.3015244948420803,11
paper id berkerja institusi finansial terkenal loh modalku investree membantu butuh tambahan modal usaha bisa nih tenang bunganya normal gak mencekik bikinnagihdarirumah,677,0.3010826578299139,11
bikin gue tertarik sih pendanaan ukm gitu sih modal usaha gue ngerambah online shop kecil2an doain bisa gede yak ada aamin gaji gue ga ada tabungan invest,1235,0.30016543976135734,11
terimakasih responnya sudah dm ya min mohon dibantu makasi,1055,0.2999183734072044,11
sudah dm kemarin respon,1869,0.2986955780833021,11
caranyapun mudah teman teman langsung install aplikasinya super financial bisa pemberi modal peminjam mengembangkan bisnisnya,1362,0.2981078712393932,11
id produk 212019e483 212019e976 212019f7bb 212019ffd7 nyatakan gagal bayar sudah kerja tanggal jatuh tempo oktober,983,0.2978605330096734,11
ada bisa loh dapatin bunga pertahun pastinya hasilnya deposito investasi kekinian hitz peer to peer p2p lending,1369,0.2978216663369535,11
aplikasi bawaan kaya qcash gak sop udah tutup ojk rfyucolabo,1848,0.29641382474500794,11
mengirim email kemarin mngenai id produk peminjam tolong responnya dongg,695,0.29298642514569334,11
bener beruntung banget bisa kerja belajar rumah tinggal disuruh diem disuruh maju medan perang,760,0.2911268135437179,11
sih yag gak bahagia pasangan ya mas bunga segitu lumayan banget pakai,1303,0.2904081888584404,11
wakakakakak coba tanya miminnya [?] ehhh gapernah ghosting gue yawla dosa,1224,0.289690853220593,11
sang peduli ttg bisa perusahaan finansial gemetar krn reputasinya jatuh,419,0.288495420190284,11
wd nya ya minggu belom masuk,1936,0.2884316983956701,11
ngga bisa dibuka stuck halaman logo nya need your help to fix it,1765,0.2871360051846187,11
thanks udah dapet provision fund lumayan ngurangin pedih hati,228,0.28689276025135324,11
mandirifiesta penukaran fiestapoin voucher sudah ada katalog,1911,0.28571895551446896,11
kakakk bisa masuk akun ni maintenance tolong akuu,1718,0.285657880413238,11
super penggunaanya membingungkan fitur laporan tahunan hilang kemana ribet simple super,1624,0.28561659588398136,11
hai kak mohon maaf kendala alami ya kak bella sarankan kakak menghubungi partner ya kak kakak dibantu pengajuannya silakan menghubungi nomor customer service s45 in a1qxv53b,1849,0.28334184543998797,11
goddamnit aplikasimu bentar2 diupdate bikin repot tau nggak user ga menghadapi kerepotan update apps platformmu bisa diakses mobile web seneng banget kyknya lu bikin user repot,1425,0.282564420921475,11
oke sudah dm ya min mohon bantuannya terima kasih,438,0.28094842772143647,11
ada pengalaman pendana investree gak honest review is appreciated,1488,0.2794204842843033,11
seng msh suka bandel baca kebangetan bgt kalo diabaikan billboard segede,828,0.27843904605792114,11
bisa mengambil produk pinjaman koin bisnis ada penghasilan min,469,0.27804598673488773,11
iya sih ya pengen tawarin bisnis tabungan perdagangan investasi berdagang bilang profit bisa istilah trending jaman bisnis trading aplikasi,175,0.2754884583921381,11
olahraga pagi rumah poin daily checklist edisi wfh why pekan belajar rumah anakku olah raga pagi keluarnya sih sekitaran... instagram p b9 zfvxavfy igshid bykm2erycu9m ...,841,0.2752623439533448,11
shopeecare kak dpt penawaran pinjaman modal pinjem 76jt x 12bulan bunganya ya modalku taralite pilih bunga thanks uxdjguubnt,959,0.2738988381397988,11
pionir peer to peer lending bisa alokasikan dana dg tujuan sosial bunga pengembalian drpd lembaga keuangan tradisional bisa banget jd investasi investasi termudah nih bunga gede drpd deposito adrtmswa1y,1391,0.2721846520826777,11
iya salah investasi modalnya rp100 bisa dapet return ampe mayan ragu coba cari playstore masukin daftar klean dana invest feel free to ask,1219,0.27000349871813834,11
ada restrukturisasi hutang gaada notifikasi lender ya,330,0.269421045337135,11
sudah lapor cs pengerjaan,1462,0.2692439228649344,11
nih urusan kenaikan uang belanja bu ibuk perencanaan pasangan pastinya ya bisa depannya tercipta salah satunya finansial,1228,0.26885238160680336,11
udah dm ig min mohon direspon,340,0.2685393474900589,11
iya terpaksa nunggu turun tagihannya saran ya teleponin rajin2,1443,0.2684545280790096,11
nyobain ada udah pake,1987,0.26843451073875574,11
seminggu kemanapun seminggu dirumahaja,795,0.26790378475091203,11
dianya gak balas bang,1405,0.2678709258435559,11
maintenance mulu dr kmrn,1814,0.2678679638290145,11
nice move ada event2 pandemi kontak2 muirpotret ya,451,0.2677654662443164,11
kerjaan ya bisa didayagunakan utk menagih utang borrower lulusan uph agent goblok2,111,0.2676827631262394,11
situs lu mati kalo weekend,1872,0.2676826256443841,11
gaji cair min,982,0.2675161501121832,11
web nya error zfthhy8goi,85,0.2662478440440299,11
pagi bisa akses,1817,0.26614042803097454,11
mari dirumah thanks udah bikin billboard gede,772,0.26518523662314375,11
min login kode otp tdk bisa dimasukan,1694,0.2643732923899646,11
hallo admin aplikasi tdk bs diakses selesai maintenance,1777,0.26410277882327216,11
seriusan patuh untung peduli sm masyarakat gak on sosmed jd tersebar infonya,807,0.26187240034062953,11
jelang senin dirumahaja tuh lihat menyarankan patuh gerakansocialdistancing kerjasama penyebaran covid bisa diatasi so please gak keluyuran ya cbbcvgsagy,801,0.26063694848003827,11
iklan bentar investasi bisa nih nyoba fintech p2p udah terdaftar ojk tinggal onelink me lgvi 9ccf138c pake kodeku dapet koin,288,0.2580404983421563,11
to mohon balas dm sy sy sdh kali mencoba utk purchase p2p via aplikasi android sll gagal pesan error,287,0.2575053508400552,11
cons cs cepat penanganan email mention dm bisa teratasi menghabiskan minggu,243,0.25640595165473706,11
iya teh dirumahaja nahan utk ga pergi kalo gak banget biar wabah cepat,755,0.25617125846509037,11
hmm mending balas dm kemarin min terkait pendanaan,1140,0.25473968045116174,11
proses verifikasi sudah minggu verifikasi proses gimana percaya investasi platform klu penangan nya lambat,305,0.2510504909019355,11
biar bisa diskusi btw mah p2p emas,176,0.25050086604384464,11
okay terima kasih min,1437,0.25027196510674193,11
daftar pengguna beli voucher online shop pake uang pas redem dipakai alasan bisa claim voucher sungguh penipu kalo mo nipu kelas kakap bozz sudah dm alasan bisa claim pengguna bisa pakai vouchernya xztmkwvch8,83,0.7384772713085085,13
reserve fund ngecover loan gagal bayar itupun discover maksimal tergantung grade loannya akseleran ga salah maksimal dicover loan gagal bayar,41,0.7139765396228721,13
bikin program aneh2 mending bantuin bayar uang kreditur mu piutang nya gagal bayar kasihan sudah mimpi invest berharap duitnya berkembang nyangkut,193,0.5456339423222408,13
rate amburadul sist beli ori masi buka sampe minggu rate maknyus pake sist,190,0.5316450567331592,13
sudah gini emamg kudu ngucapin thanks ama,777,0.5141518589313491,13
bang nemu twit pas search dah stop prospek kedepan kira2 gmna bang makasi sy juli,1436,0.5118091571393643,13
uang sisa ngendap tabungan mending invest hihi nggak susah,1268,0.46732464122425516,13
bener bangeeet semoga pengingat kayak gini bikin program social distancing rantai covid19 bisa terputus sudah positif bisa intensif ditangani sembuh,750,0.4603364331801538,13
"w enak versi desktop ketimbang appnya pas daftar bibit buka buka applikasinya kaya ""huwoow easy""",1840,0.438721082975356,13
melek fintech jawa barat salah daerah pengguna j mp 2hcp4te n1vcbyef2w,1061,0.4142253707716014,13
coba daftar kali loan nya approved,1941,0.4140669243568513,13
return oke sesuai standard mostly sesuai portofolio resiko grade a b bisa bayar,1486,0.40404570624992764,13
kalimantan barat sudah bisa,453,0.39261252372844174,13
min kode otp pakai pulsa pakai pulsa bisa dikirim kode otp email pakai google authenticator thanks,1736,0.387104383845885,13
tried to login to my account but stuck in the otp i received no sms my number displayed are correct pls help,1795,0.37661525810003,13
pagi sy lender bingung mail sy g d uda d update d mobile phone hp sy support finger print gmana,1808,0.37418634879156554,13
gmana ganti nomor hp bilangnya bisa gmana progres,837,0.36630210053785744,13
melek fintech jawa barat salah daerah pengguna dlvr it rqjndy,1058,0.3596924582560834,13
melek fintech jawa barat salah daerah pengguna dlvr it rqjndq,1059,0.3596924582560834,13
no hp tertera 62812xx tiba2 berubah verifikasi 6212xx pendaftaran kali nomor sudah dikirimkan otp wa nomor sesuai knp tiba2 no hp tsb bisa berubah,1052,0.3581703900737276,13
tida gagal bayar sampe ada kemarin november edu loan gagal bayar dipake modal dagang aman,1487,0.3563372817438942,13
follow up id produk 212019e483 gagal bayar oktober kemarin tunggu jumat pencairan dana,940,0.35313155568170174,13
nvm received the otp via wa thanks,1769,0.3491100616800957,13
knapa emang gw mlh pke amartha ama wkwkwkw,1173,0.34903483356379655,13
bang gmna dg sy lgi nyoba knp bisa nyimpulin platform unggul thankyouu,2018,0.34517470537201944,13
melayani kebutuhan warga jawa barat bewarajabar melayani kebutuhan warga jawa barat ... 8zcltqzsr5,1150,0.3451053560580617,13
halo min nanya login susah ya otp masuk sms registrasi upload ktp gagal berulang kali coba,766,0.33787352937926285,13
kayak gini bang kudu mengedukasi masyarakat awam masyarakat mengerti semoga mengerti sosialisasi,791,0.3261344853598994,13
mandirifiesta masukkan kode voucher kog salah mulu sudah,1926,0.324775013003404,13
rombak tampilan web mobile w prefer npl nya lumayan akseleran ada loan nyangkut september hhhh,1823,0.3155688348311052,13
salah satunya tp gue kapok pake,1169,0.31438993365846074,13
salah satunya join bingung tabungan diapain kann yaaah,1322,0.3142221705010059,13
pengguna berasal pulau jawa disusul pulau sumatra pulau kalimantan peningkatannya bisa pandanganku bunga 3gxubn6ngw,1261,0.314147692531751,13
mandirifiesta e voucher bisa ditukarkan,1917,0.3133571958330626,13
udah pake billboard segeda gaban gini kudu sadar sesadar sadarnya mari santai dirumah kaum rebahan ya,813,0.31227602704000845,13
va cimb gangguan gagal ya trf pake go mobile,1944,0.3115105044545738,13
gagal bayar aheeixtsce,1419,0.306120636733948,13
informasi hukum sy gagal keupload kali upload pas d cek unverified status menunggu sistem verif auto,1692,0.3042708785877167,13
help sudah proses login step tunggu otp ada otp diterima,1796,0.30056660164048565,13
hahahaha gw sempet pake jelek banget p2p risknya lumayan sih pas kondisi gini,312,0.2964245399596858,13
susahnya coba berdiam dirumah semoga bisa cepat bikin billboardnya,771,0.292425248892071,13
klo dipake modal usaha sih bs pake,563,0.28570873594629564,13
paman pake ga need reviewnya kamsia,857,0.2816640388714276,13
p2p klien gagal bayar resiko tanggung gak berani ngasih bunga segitu mitra tokopedia,471,0.27086448809682667,13
gimana investasi beliin tas pacar ajah susah dih gini investasi tuh modalnya bisa mendanai nominal investasi gak kudu kaya bs bikin kaya uwow w9oyw9yfrs,1392,0.2700368933064263,13
bandungberita melek fintech jabar salah daerah pengguna ... infojabar bandungberita koinworksco,1152,0.26770116229804164,13
saham bbca bisa pakai stockbit p2p lending sektor produktif konsumtif pakai,1830,0.2614057460964015,13
mandiri fiesta receh2 gini jaman keknya bisa jutaan nukar fp royal cuman pas promo tukar poin koin dpt 20jt an koin,304,0.2590686848027504,13
tergantung gagal bayar macet lender uangme asetku setau w dijamin dana pokoknya lebi berisiko lending umkm,426,0.258954957279397,13
gimana ceritanya gagal bayar terusan diundur ada pencairan dana proteksi diundur undur kcbddvip0f,1039,0.25533145059470713,13
